ticker,fiscal_period_end,fiscal_year,company_name,sector,industry,exchange,currency,current_share_price,current_market_cap,current_enterprise_value,current_shares_outstanding,current_shares_short,current_short_ratio,current_short_percent_of_float,current_insider_ownership_percent,current_institutional_ownership_percent,current_book_value_per_share,current_forward_eps,total_revenue,cost_of_revenue,gross_profit,ebit,operating_income,ebitda,normalized_income,pretax_income,tax_provision,tax_rate_for_calcs,net_income,net_income_continuing_operations,selling_general_and_administration,interest_expense,basic_average_shares,diluted_average_shares,basic_eps,diluted_eps,total_assets,current_assets,cash_and_cash_equivalents,cash_and_short_term_investments,accounts_receivable,inventory,net_property_plant_equipment,current_liabilities,current_debt,current_debt_and_capital_lease_obligation,taxes_payable,total_liabilities,total_liabilities_net_minority_interest,total_non_current_liabilities,long_term_debt,long_term_debt_and_capital_lease_obligation,total_debt,preferred_stock,minority_interest,stockholders_equity,common_stock_equity,retained_earnings,working_capital,ordinary_shares_number,operating_cash_flow,capital_expenditure,free_cash_flow,depreciation_and_amortization,change_in_working_capital,issuance_of_capital_stock,repurchase_of_capital_stock,net_common_stock_issuance,stock_based_compensation,cash_dividends_paid,issuance_of_debt,repayment_of_debt,fiscal_price_date,fiscal_period_end_close,fiscal_period_end_adjusted_close
NEE,2023-12-31,2023,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,NYQ,USD,81.07,169110257664,288628113408,2085978209,7360,0.0,0.0,0.00118,0.87014,27.388,4.39474,28114000000.0,10138000000.0,17976000000.0,10612000000.0,9832000000.0,16763000000.0,6716082000.0,7288000000.0,1006000000.0,0.138,7310000000.0,6282000000.0,,3324000000.0,2030555556.0,2031000000.0,3.6,3.599212,177489000000.0,15361000000.0,2690000000.0,2690000000.0,3609000000.0,2106000000.0,125776000000.0,27963000000.0,11806000000.0,11806000000.0,,,118465000000.0,90502000000.0,61405000000.0,61405000000.0,73211000000.0,,11556000000.0,47468000000.0,47468000000.0,30235000000.0,-12602000000.0,2052000000.0,11301000000.0,-9548000000.0,1753000000.0,6151000000.0,-1393000000.0,4514000000.0,,4514000000.0,,-3782000000.0,18778000000.0,-10591000000.0,2023-12-29,60.7400016784668,56.01374435424805
NEE,2022-12-31,2022,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,NYQ,USD,81.07,169110257664,288628113408,2085978209,7360,0.0,0.0,0.00118,0.87014,27.388,4.39474,20956000000.0,10817000000.0,10139000000.0,4417000000.0,3559000000.0,9207000000.0,4027573000.0,3832000000.0,586000000.0,0.153,4147000000.0,3246000000.0,,585000000.0,1987000000.0,1987000000.0,2.087066,2.087066,158935000000.0,13490000000.0,1601000000.0,1601000000.0,4349000000.0,1934000000.0,111059000000.0,26695000000.0,9710000000.0,9710000000.0,,,109499000000.0,82804000000.0,55256000000.0,55256000000.0,64966000000.0,,10207000000.0,39229000000.0,39229000000.0,26707000000.0,-13205000000.0,1987000000.0,8262000000.0,-9742000000.0,-1480000000.0,4790000000.0,412000000.0,1514000000.0,,1514000000.0,,-3352000000.0,15938000000.0,-5650000000.0,2022-12-30,83.5999984741211,74.97792053222656
NEE,2021-12-31,2021,"NextEra Energy, Inc.",Utilities,Utilities - Regulated Electric,NYQ,USD,81.07,169110257664,288628113408,2085978209,7360,0.0,0.0,0.00118,0.87014,27.388,4.39474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-31,93.36000061035156,81.9825668334961
NKE,2026-05-31,2026,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,NYQ,USD,36.215,53724909568,56979628032,1202110951,75594334,2.79,0.0792,0.01953,0.82563,10.024,2.28875,46398000000.0,26487000000.0,19911000000.0,3797000000.0,3797000000.0,4594000000.0,3108000000.0,3900000000.0,792000000.0,0.203077,3108000000.0,3108000000.0,16114000000.0,,1479800000.0,1481000000.0,2.1,2.1,38410000000.0,24603000000.0,7563000000.0,9027000000.0,5931000000.0,7501000000.0,7634000000.0,12547000000.0,2000000000.0,2478000000.0,377000000.0,,23545000000.0,10998000000.0,5942000000.0,8555000000.0,11033000000.0,,,14865000000.0,14865000000.0,-155000000.0,12056000000.0,1483498703.0,2868000000.0,-684000000.0,2184000000.0,797000000.0,-1678000000.0,,-146000000.0,-146000000.0,715000000.0,-2407000000.0,,0.0,2026-05-29,46.22999954223633,45.33904266357422
NKE,2025-05-31,2025,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,NYQ,USD,36.215,53724909568,56979628032,1202110951,75594334,2.79,0.0792,0.01953,0.82563,10.024,2.28875,46309000000.0,26519000000.0,19790000000.0,3702000000.0,3702000000.0,4510000000.0,3219000000.0,3885000000.0,666000000.0,0.171429,3219000000.0,3219000000.0,16088000000.0,,1484900000.0,1487600000.0,2.17,2.16,36579000000.0,23362000000.0,7464000000.0,9151000000.0,4717000000.0,7489000000.0,7540000000.0,10566000000.0,5000000.0,502000000.0,669000000.0,,23366000000.0,12800000000.0,7961000000.0,10511000000.0,11013000000.0,,,13213000000.0,13213000000.0,-727000000.0,12796000000.0,1476000000.0,3698000000.0,-430000000.0,3268000000.0,808000000.0,-787000000.0,,-2985000000.0,-2985000000.0,709000000.0,-2300000000.0,,-1000000000.0,2025-05-30,60.59000015258789,57.9675178527832
NKE,2024-05-31,2024,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,NYQ,USD,36.215,53724909568,56979628032,1202110951,75594334,2.79,0.0792,0.01953,0.82563,10.024,2.28875,51362000000.0,28475000000.0,22887000000.0,6311000000.0,6311000000.0,7155000000.0,5700000000.0,6700000000.0,1000000000.0,0.149,5700000000.0,5700000000.0,16576000000.0,,1517600000.0,1529700000.0,3.76,3.73,38110000000.0,25382000000.0,9860000000.0,11582000000.0,4427000000.0,7519000000.0,7718000000.0,10593000000.0,1006000000.0,1483000000.0,534000000.0,,23680000000.0,13087000000.0,7903000000.0,10469000000.0,11952000000.0,,,14430000000.0,14430000000.0,965000000.0,14789000000.0,1503000000.0,7429000000.0,-812000000.0,6617000000.0,844000000.0,716000000.0,,-4250000000.0,-4250000000.0,804000000.0,-2169000000.0,,0.0,2024-05-31,95.05000305175781,89.27001190185547
NKE,2023-05-31,2023,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,NYQ,USD,36.215,53724909568,56979628032,1202110951,75594334,2.79,0.0792,0.01953,0.82563,10.024,2.28875,51217000000.0,28925000000.0,22292000000.0,5915000000.0,5915000000.0,6774000000.0,5070000000.0,6201000000.0,1131000000.0,0.182,5070000000.0,5070000000.0,16377000000.0,,1551600000.0,1569800000.0,3.27,3.23,37531000000.0,25202000000.0,7441000000.0,10675000000.0,4131000000.0,8454000000.0,8004000000.0,9256000000.0,6000000.0,431000000.0,240000000.0,,23527000000.0,14271000000.0,8927000000.0,11713000000.0,12144000000.0,,,14004000000.0,14004000000.0,1358000000.0,15946000000.0,1532000000.0,5841000000.0,-969000000.0,4872000000.0,859000000.0,-513000000.0,,-5480000000.0,-5480000000.0,755000000.0,-2012000000.0,,-500000000.0,2023-05-31,105.26000213623047,97.52742004394531
NKE,2022-05-31,2022,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,NYQ,USD,36.215,53724909568,56979628032,1202110951,75594334,2.79,0.0792,0.01953,0.82563,10.024,2.28875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2022-05-31,118.8499984741211,108.88668060302734
NVDA,2026-01-31,2026,NVIDIA Corporation,Technology,Semiconductors,NMS,USD,212.17,5123268935680,5060526866432,24147000000,298301619,2.33,0.0128999995,0.04008,0.71410006,9.483,15.61489,215938000000.0,62475000000.0,153463000000.0,141709000000.0,130387000000.0,144552000000.0,120067000000.0,141450000000.0,21383000000.0,0.15117,120067000000.0,120067000000.0,4579000000.0,259000000.0,24359000000.0,24514000000.0,4.93,4.9,206803000000.0,125605000000.0,10605000000.0,62556000000.0,38466000000.0,21403000000.0,13250000000.0,32163000000.0,999000000.0,999000000.0,,,,17347000000.0,7469000000.0,10041000000.0,11040000000.0,0.0,,157293000000.0,157293000000.0,146973000000.0,93442000000.0,24304000000.0,102718000000.0,-6042000000.0,96676000000.0,2843000000.0,-15949000000.0,,-40086000000.0,-40086000000.0,6386000000.0,-974000000.0,,0.0,2026-01-30,191.1300048828125,190.68380737304688
NVDA,2025-01-31,2025,NVIDIA Corporation,Technology,Semiconductors,NMS,USD,212.17,5123268935680,5060526866432,24147000000,298301619,2.33,0.0128999995,0.04008,0.71410006,9.483,15.61489,130497000000.0,32639000000.0,97858000000.0,84273000000.0,81453000000.0,86137000000.0,72880000000.0,84026000000.0,11146000000.0,0.132649,72880000000.0,72880000000.0,3491000000.0,247000000.0,24555000000.0,24804000000.0,2.97,2.94,111601000000.0,80126000000.0,8589000000.0,43210000000.0,23065000000.0,10080000000.0,8076000000.0,18047000000.0,,288000000.0,,,,14227000000.0,8463000000.0,9982000000.0,9982000000.0,0.0,,79327000000.0,79327000000.0,68038000000.0,62079000000.0,24477000000.0,64089000000.0,-3236000000.0,60853000000.0,1864000000.0,-9383000000.0,,-33706000000.0,-33706000000.0,4737000000.0,-834000000.0,,-1250000000.0,2025-01-31,120.06999969482422,119.7569351196289
NVDA,2024-01-31,2024,NVIDIA Corporation,Technology,Semiconductors,NMS,USD,212.17,5123268935680,5060526866432,24147000000,298301619,2.33,0.0128999995,0.04008,0.71410006,9.483,15.61489,60922000000.0,16621000000.0,44301000000.0,34075000000.0,32972000000.0,35583000000.0,29760000000.0,33818000000.0,4058000000.0,0.12,29760000000.0,29760000000.0,2654000000.0,257000000.0,24690000000.0,24940000000.0,1.21,1.19,65728000000.0,44345000000.0,7280000000.0,25984000000.0,9999000000.0,5282000000.0,5260000000.0,10631000000.0,1250000000.0,1478000000.0,,,,12119000000.0,8459000000.0,9578000000.0,11056000000.0,0.0,,42978000000.0,42978000000.0,29817000000.0,33714000000.0,24640000000.0,28090000000.0,-1069000000.0,27021000000.0,1508000000.0,-3722000000.0,,-9533000000.0,-9533000000.0,3549000000.0,-395000000.0,0.0,-1250000000.0,2024-01-31,61.527000427246094,61.349185943603516
NVDA,2023-01-31,2023,NVIDIA Corporation,Technology,Semiconductors,NMS,USD,212.17,5123268935680,5060526866432,24147000000,298301619,2.33,0.0128999995,0.04008,0.71410006,9.483,15.61489,26974000000.0,11618000000.0,15356000000.0,4443000000.0,5577000000.0,5986000000.0,5436870000.0,4181000000.0,-187000000.0,0.21,4368000000.0,4368000000.0,2440000000.0,262000000.0,24870000000.0,25070000000.0,0.176,0.174,41182000000.0,23073000000.0,3389000000.0,13296000000.0,3827000000.0,5159000000.0,4845000000.0,6563000000.0,1250000000.0,1426000000.0,,,,12518000000.0,9703000000.0,10605000000.0,12031000000.0,0.0,,22101000000.0,22101000000.0,10171000000.0,16510000000.0,24661365720.0,5641000000.0,-1833000000.0,3808000000.0,1543000000.0,-2207000000.0,,-10039000000.0,-10039000000.0,2709000000.0,-398000000.0,0.0,0.0,2023-01-31,19.53700065612793,19.47189712524414
NVDA,2022-01-31,2022,NVIDIA Corporation,Technology,Semiconductors,NMS,USD,212.17,5123268935680,5060526866432,24147000000,298301619,2.33,0.0128999995,0.04008,0.71410006,9.483,15.61489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4977000000.0,,2022-01-31,24.486000061035156,24.381608963012695
ORCL,2026-05-31,2026,Oracle Corporation,Technology,Software - Infrastructure,NYQ,USD,140.37,404331692032,575250759680,2880471000,44597874,1.77,0.025999999,0.38579,0.43585,13.04,10.98401,67357000000.0,23021000000.0,44336000000.0,24153000000.0,22444000000.0,33447000000.0,16351229620.537996,19554000000.0,2467000000.0,0.126163,17087000000.0,17087000000.0,9949000000.0,4599000000.0,2860000000.0,2914000000.0,5.94,5.83,261759000000.0,46567000000.0,31289000000.0,31894000000.0,10385000000.0,,129647000000.0,41764000000.0,7199000000.0,7199000000.0,,,218703000000.0,176939000000.0,122342000000.0,148990000000.0,156189000000.0,4954000000.0,548000000.0,42508000000.0,37554000000.0,-4309000000.0,4803000000.0,2880000000.0,31977000000.0,-55663000000.0,-23686000000.0,9294000000.0,4135000000.0,6403000000.0,-206000000.0,1243000000.0,4811000000.0,-5787000000.0,49438000000.0,-9227000000.0,2026-05-29,225.77999877929688,224.9972381591797
ORCL,2025-05-31,2025,Oracle Corporation,Technology,Software - Infrastructure,NYQ,USD,140.37,404331692032,575250759680,2880471000,44597874,1.77,0.025999999,0.38579,0.43585,13.04,10.98401,57399000000.0,16927000000.0,40472000000.0,17738000000.0,18052000000.0,23912000000.0,13145115607.344633,14160000000.0,1717000000.0,0.121257,12443000000.0,12443000000.0,10253000000.0,3578000000.0,2789000000.0,2866000000.0,4.46,4.34,168361000000.0,24579000000.0,10786000000.0,11203000000.0,8558000000.0,,56667000000.0,32643000000.0,7271000000.0,7271000000.0,,,147392000000.0,114749000000.0,85297000000.0,96833000000.0,104104000000.0,0.0,518000000.0,20451000000.0,20451000000.0,-15481000000.0,-8064000000.0,2807000000.0,20821000000.0,-21215000000.0,-394000000.0,6174000000.0,-1500000000.0,653000000.0,-1500000000.0,-847000000.0,4674000000.0,-4743000000.0,22859000000.0,-15841000000.0,2025-05-30,165.52999877929688,163.31759643554688
ORCL,2024-05-31,2024,Oracle Corporation,Technology,Software - Infrastructure,NYQ,USD,140.37,404331692032,575250759680,2880471000,44597874,1.77,0.025999999,0.38579,0.43585,13.04,10.98401,52961000000.0,15143000000.0,37818000000.0,15255000000.0,16071000000.0,21394000000.0,11579859000.0,11741000000.0,1274000000.0,0.109,10467000000.0,10467000000.0,9822000000.0,3514000000.0,2744000000.0,2823000000.0,3.82,3.71,140976000000.0,22554000000.0,10454000000.0,10661000000.0,7874000000.0,,21536000000.0,31544000000.0,10605000000.0,10605000000.0,,,131737000000.0,100193000000.0,76264000000.0,82519000000.0,93124000000.0,0.0,535000000.0,8704000000.0,8704000000.0,-22628000000.0,-8990000000.0,2755000000.0,18673000000.0,-6866000000.0,11807000000.0,6139000000.0,-488000000.0,742000000.0,-3242000000.0,-2500000000.0,3974000000.0,-4391000000.0,0.0,-3667000000.0,2024-05-31,117.19000244140625,114.34664154052734
ORCL,2023-05-31,2023,Oracle Corporation,Technology,Software - Infrastructure,NYQ,USD,140.37,404331692032,575250759680,2880471000,44597874,1.77,0.025999999,0.38579,0.43585,13.04,10.98401,49954000000.0,13564000000.0,36390000000.0,12631000000.0,13773000000.0,18739000000.0,9673592000.0,9126000000.0,623000000.0,0.068,8503000000.0,8503000000.0,10412000000.0,3505000000.0,2696000000.0,2766000000.0,3.15,3.07,134384000000.0,21004000000.0,9765000000.0,10187000000.0,6915000000.0,,17069000000.0,23090000000.0,4061000000.0,4061000000.0,,,132828000000.0,109738000000.0,86420000000.0,86420000000.0,90481000000.0,0.0,483000000.0,1073000000.0,1073000000.0,-27620000000.0,-2086000000.0,2713000000.0,17165000000.0,-8695000000.0,8470000000.0,6108000000.0,513000000.0,1192000000.0,-2503000000.0,-1311000000.0,3547000000.0,-3668000000.0,33494000000.0,-21050000000.0,2023-05-31,105.94000244140625,101.90752410888672
ORCL,2022-05-31,2022,Oracle Corporation,Technology,Software - Infrastructure,NYQ,USD,140.37,404331692032,575250759680,2880471000,44597874,1.77,0.025999999,0.38579,0.43585,13.04,10.98401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-31,71.91999816894531,67.98150634765625
PEP,2025-12-31,2025,"PepsiCo, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,NMS,USD,135.5,185092997120,228759322624,1366000000,21279663,3.19,0.0174,0.00183,0.81491995,16.177,8.97539,93925000000.0,43066000000.0,50859000000.0,11365000000.0,13491000000.0,15543000000.0,9853816380.320187,10244000000.0,1949000000.0,0.190258,8240000000.0,8295000000.0,37368000000.0,1121000000.0,1367340122.0,1373000000.0,6.026299,6.0,107399000000.0,27949000000.0,9159000000.0,9530000000.0,9265000000.0,5845000000.0,33650000000.0,32764000000.0,6861000000.0,7580000000.0,,,86852000000.0,54088000000.0,42321000000.0,42321000000.0,49901000000.0,,141000000.0,20406000000.0,20406000000.0,72788000000.0,-4815000000.0,1367340122.0,12087000000.0,-4415000000.0,7672000000.0,4178000000.0,-1645000000.0,,-1000000000.0,-1000000000.0,288000000.0,-7638000000.0,15750000000.0,-12002000000.0,2025-12-31,143.52000427246094,139.28018188476562
PEP,2024-12-31,2024,"PepsiCo, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,NMS,USD,135.5,185092997120,228759322624,1366000000,21279663,3.19,0.0174,0.00183,0.81491995,16.177,8.97539,91854000000.0,41744000000.0,50110000000.0,12865000000.0,12920000000.0,16680000000.0,9604591160.220995,11946000000.0,2320000000.0,0.194207,9578000000.0,9626000000.0,37190000000.0,919000000.0,1371989025.0,1378000000.0,6.981105,6.95,99467000000.0,25826000000.0,8505000000.0,9266000000.0,8487000000.0,5306000000.0,31391000000.0,31536000000.0,7082000000.0,7724000000.0,,,81296000000.0,49760000000.0,37224000000.0,37224000000.0,44948000000.0,,130000000.0,18041000000.0,18041000000.0,72266000000.0,-5710000000.0,1371989025.0,12507000000.0,-5318000000.0,7189000000.0,3815000000.0,-1478000000.0,,-1000000000.0,-1000000000.0,362000000.0,-7229000000.0,10220000000.0,-9525000000.0,2024-12-31,152.05999755859375,141.89747619628906
PEP,2023-12-31,2023,"PepsiCo, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,NMS,USD,135.5,185092997120,228759322624,1366000000,21279663,3.19,0.0174,0.00183,0.81491995,16.177,8.97539,91471000000.0,41881000000.0,49590000000.0,12236000000.0,12913000000.0,15754000000.0,9817454000.0,11417000000.0,2262000000.0,0.198,9074000000.0,9155000000.0,36677000000.0,819000000.0,1374000000.0,1383000000.0,6.604076,6.56,100495000000.0,26950000000.0,9711000000.0,10003000000.0,8675000000.0,5334000000.0,29944000000.0,31647000000.0,6510000000.0,7066000000.0,,,81858000000.0,50211000000.0,37595000000.0,37595000000.0,44661000000.0,,134000000.0,18503000000.0,18503000000.0,70035000000.0,-4697000000.0,1374000000.0,13442000000.0,-5518000000.0,7924000000.0,3518000000.0,-337000000.0,,-1000000000.0,-1000000000.0,380000000.0,-6682000000.0,10910000000.0,-6140000000.0,2023-12-29,169.83999633789062,153.5713653564453
PEP,2022-12-31,2022,"PepsiCo, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,NMS,USD,135.5,185092997120,228759322624,1366000000,21279663,3.19,0.0174,0.00183,0.81491995,16.177,8.97539,86392000000.0,40576000000.0,45816000000.0,11644000000.0,11357000000.0,14924000000.0,8779955000.0,10705000000.0,1727000000.0,0.161,8910000000.0,8978000000.0,34459000000.0,939000000.0,1377000000.0,1387000000.0,6.470588,6.42,92187000000.0,21539000000.0,4954000000.0,5348000000.0,8192000000.0,5222000000.0,26664000000.0,26785000000.0,3414000000.0,3897000000.0,,,74914000000.0,48129000000.0,35657000000.0,35657000000.0,39554000000.0,,124000000.0,17149000000.0,17149000000.0,67800000000.0,-5246000000.0,1377000000.0,10811000000.0,-5207000000.0,5604000000.0,3280000000.0,-888000000.0,,-1500000000.0,-1500000000.0,343000000.0,-6172000000.0,5346000000.0,-6156000000.0,2022-12-30,180.66000366210938,158.79632568359375
PEP,2021-12-31,2021,"PepsiCo, Inc.",Consumer Defensive,Beverages - Non-Alcoholic,NMS,USD,135.5,185092997120,228759322624,1366000000,21279663,3.19,0.0174,0.00183,0.81491995,16.177,8.97539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-31,173.7100067138672,148.7087860107422
PFE,2025-12-31,2025,Pfizer Inc.,Healthcare,Drug Manufacturers - General,NYQ,USD,27.54,156969009152,210072944640,5699673589,151537890,3.91,0.026600001,0.00104,0.6912,14.948,2.897,62579000000.0,16067000000.0,46512000000.0,10191000000.0,17407000000.0,16783000000.0,14416416600.0,7520000000.0,-266000000.0,0.2557,7771000000.0,7787000000.0,13794000000.0,2671000000.0,5683000000.0,5713000000.0,1.37,1.36,208160000000.0,42898000000.0,1142000000.0,13596000000.0,11874000000.0,10654000000.0,19317000000.0,36984000000.0,3154000000.0,3154000000.0,3103000000.0,,121385000000.0,84401000000.0,60807000000.0,60807000000.0,63961000000.0,,299000000.0,86476000000.0,86476000000.0,114610000000.0,5914000000.0,5686000000.0,11704000000.0,-2629000000.0,9075000000.0,6592000000.0,-5354000000.0,,,,799000000.0,-9771000000.0,9678000000.0,-9752000000.0,2025-12-31,24.899999618530273,23.67786979675293
PFE,2024-12-31,2024,Pfizer Inc.,Healthcare,Drug Manufacturers - General,NYQ,USD,27.54,156969009152,210072944640,5699673589,151537890,3.91,0.026600001,0.00104,0.6912,14.948,2.897,63627000000.0,17851000000.0,45776000000.0,11114000000.0,14938000000.0,18127000000.0,11429120800.0,8023000000.0,-28000000.0,0.2563,8031000000.0,8051000000.0,14730000000.0,3091000000.0,5664000000.0,5700000000.0,1.42,1.41,213396000000.0,50358000000.0,1043000000.0,20477000000.0,11463000000.0,10851000000.0,18393000000.0,42995000000.0,6946000000.0,6946000000.0,2910000000.0,,124899000000.0,81904000000.0,56703000000.0,56703000000.0,63649000000.0,,294000000.0,88203000000.0,88203000000.0,116725000000.0,7363000000.0,5666990035.0,12744000000.0,-2909000000.0,9835000000.0,7013000000.0,-3066000000.0,,0.0,0.0,877000000.0,-9512000000.0,8907000000.0,-16066000000.0,2024-12-31,26.530000686645508,23.525651931762695
PFE,2023-12-31,2023,Pfizer Inc.,Healthcare,Drug Manufacturers - General,NYQ,USD,27.54,156969009152,210072944640,5699673589,151537890,3.91,0.026600001,0.00104,0.6912,14.948,2.897,59554000000.0,24954000000.0,34600000000.0,3267000000.0,4417000000.0,9557000000.0,5360778100.0,1058000000.0,-1115000000.0,0.2577,2119000000.0,2172000000.0,14771000000.0,2209000000.0,5643000000.0,5709000000.0,0.38,0.37,226501000000.0,43333000000.0,2853000000.0,12690000000.0,11566000000.0,10189000000.0,18940000000.0,47794000000.0,10346000000.0,10346000000.0,2349000000.0,,137213000000.0,89419000000.0,60499000000.0,60499000000.0,70845000000.0,0.0,274000000.0,89014000000.0,89014000000.0,118353000000.0,-4461000000.0,5646000000.0,8700000000.0,-3907000000.0,4793000000.0,6290000000.0,-2172000000.0,,0.0,0.0,525000000.0,-9247000000.0,38517000000.0,-2572000000.0,2023-12-29,28.790000915527344,24.05905532836914
PFE,2022-12-31,2022,Pfizer Inc.,Healthcare,Drug Manufacturers - General,NYQ,USD,27.54,156969009152,210072944640,5699673589,151537890,3.91,0.026600001,0.00104,0.6912,14.948,2.897,101175000000.0,34344000000.0,66831000000.0,35967000000.0,38117000000.0,41031000000.0,34994656000.0,34729000000.0,3328000000.0,0.096,31372000000.0,31401000000.0,13677000000.0,1238000000.0,5608000000.0,5733000000.0,5.59,5.47,197205000000.0,51259000000.0,416000000.0,22732000000.0,10952000000.0,8981000000.0,16274000000.0,42138000000.0,2934000000.0,2934000000.0,1587000000.0,,101289000000.0,59151000000.0,31925000000.0,31925000000.0,34859000000.0,0.0,256000000.0,95661000000.0,95661000000.0,125656000000.0,9121000000.0,5616000000.0,29267000000.0,-3236000000.0,26031000000.0,5064000000.0,-5639000000.0,,-2000000000.0,-2000000000.0,872000000.0,-8983000000.0,3891000000.0,-7407000000.0,2022-12-30,51.2400016784668,40.961421966552734
